------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.2 date format M/d/yyyy at 90 Hz  Filter Normal -----------
Serial Number: TAS1E31150129
Start Time 08:58:00
Start Date 2/14/2019
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:03:03
Download Date 2/14/2019
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
1.008,0.023,-0.09
1.02,0.027,-0.082
1.016,0.027,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.086
1.016,0.023,-0.086
1.012,0.027,-0.086
1.008,0.027,-0.086
1.016,0.027,-0.082
1.012,0.027,-0.086
1.008,0.027,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.086
1.012,0.027,-0.082
1.012,0.023,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.086
1.012,0.027,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.02,-0.086
1.012,0.023,-0.082
1.008,0.031,-0.082
1.012,0.027,-0.086
1.008,0.023,-0.086
1.008,0.027,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.09
1.004,0.023,-0.09
1.012,0.023,-0.09
1.02,0.031,-0.09
1.016,0.031,-0.09
1.012,0.027,-0.082
1.008,0.027,-0.09
1.004,0.027,-0.09
1.004,0.023,-0.09
1.012,0.023,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.082
1.004,0.023,-0.082
1.008,0.023,-0.086
1.004,0.027,-0.086
1.008,0.027,-0.086
1.008,0.027,-0.086
1.012,0.031,-0.09
1.012,0.027,-0.09
1.008,0.027,-0.09
1.012,0.023,-0.09
1.012,0.023,-0.086
1.016,0.027,-0.086
1.016,0.023,-0.086
1.012,0.023,-0.086
1.008,0.02,-0.086
1.012,0.023,-0.082
1.012,0.027,-0.086
1.008,0.027,-0.086
1.008,0.023,-0.086
1.012,0.027,-0.09
1.008,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.082
1.004,0.02,-0.082
1.008,0.023,-0.086
1.012,0.023,-0.086
1.016,0.027,-0.086
1.016,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.082
1.016,0.023,-0.082
1.016,0.027,-0.086
1.012,0.023,-0.082
1.016,0.02,-0.082
1.012,0.027,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.09
1.012,0.027,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.082
1.008,0.02,-0.082
1.008,0.027,-0.082
1.012,0.023,-0.082
1.008,0.027,-0.086
1.012,0.027,-0.09
1.004,0.027,-0.09
1.008,0.023,-0.086
1.008,0.023,-0.09
1.008,0.023,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.09
1.012,0.023,-0.086
1.008,0.027,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.082
1.012,0.027,-0.086
1.012,0.027,-0.086
1.008,0.027,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.086
1.008,0.027,-0.086
1.012,0.027,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.082
1.016,0.027,-0.082
1.012,0.027,-0.086
1.012,0.027,-0.09
1.012,0.027,-0.086
1.008,0.023,-0.086
1.012,0.02,-0.082
1.012,0.023,-0.086
1.012,0.027,-0.09
1.008,0.027,-0.086
1.012,0.027,-0.09
1.012,0.023,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.082
1.004,0.023,-0.09
1.008,0.023,-0.09
1.012,0.023,-0.086
1.012,0.023,-0.086
1.016,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.016,0.023,-0.086
1.016,0.023,-0.086
1.012,0.027,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.086
1.004,0.035,-0.086
1.008,0.027,-0.082
1.004,0.023,-0.086
1.004,0.023,-0.082
1.004,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.078
1.008,0.023,-0.078
1.008,0.023,-0.082
1.008,0.023,-0.082
1.008,0.023,-0.082
1.004,0.027,-0.086
1.016,0.027,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.027,-0.082
1.012,0.023,-0.086
1.004,0.023,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.09
1.012,0.023,-0.09
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.082
1.012,0.023,-0.086
1.016,0.023,-0.082
1.012,0.027,-0.086
1.012,0.027,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.082
1.012,0.023,-0.086
1.012,0.027,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.082
1.008,0.023,-0.078
1.008,0.023,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.082
1.004,0.023,-0.086
1.012,0.023,-0.082
1.012,0.027,-0.082
1.008,0.023,-0.082
1.012,0.027,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.086
1.008,0.027,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.09
1.008,0.023,-0.086
1.012,0.023,-0.086
1.016,0.02,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.09
1.012,0.031,-0.086
1.012,0.031,-0.082
1.008,0.023,-0.09
1.008,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.09
1.012,0.027,-0.086
1.012,0.027,-0.082
1.008,0.027,-0.082
1.012,0.027,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.027,-0.09
1.016,0.027,-0.09
1.016,0.027,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.082
1.016,0.027,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.082
1.008,0.031,-0.086
1.012,0.027,-0.082
1,0.031,-0.086
1.008,0.031,-0.09
1.012,0.027,-0.09
1.008,0.027,-0.09
1.012,0.023,-0.086
1.008,0.027,-0.086
1.004,0.023,-0.086
1.004,0.023,-0.082
1.012,0.027,-0.082
1.012,0.023,-0.086
1.012,0.027,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.086
1.012,0.027,-0.082
1.012,0.027,-0.086
1.008,0.027,-0.082
1.008,0.023,-0.082
1.004,0.023,-0.086
1.008,0.027,-0.086
1.008,0.027,-0.086
1.008,0.027,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.086
1.012,0.031,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.082
1.016,0.027,-0.082
1.012,0.027,-0.082
1.008,0.027,-0.082
1.008,0.027,-0.086
1.012,0.027,-0.09
1.008,0.023,-0.086
1.004,0.023,-0.09
1.008,0.031,-0.086
1.008,0.027,-0.082
1.008,0.023,-0.086
1.012,0.027,-0.086
0.996,0.035,-0.09
1.008,0.027,-0.082
1.012,0.023,-0.082
1.008,0.031,-0.086
1.004,0.023,-0.09
1.008,0.023,-0.082
1.012,0.023,-0.086
1.016,0.027,-0.082
1.008,0.023,-0.086
1.008,0.027,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.082
1.012,0.023,-0.082
1.016,0.027,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.082
1.016,0.027,-0.086
1.012,0.027,-0.082
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.082
1.008,0.027,-0.082
1.012,0.027,-0.082
1.008,0.027,-0.082
1.008,0.027,-0.082
1.012,0.027,-0.082
1.008,0.027,-0.082
1.004,0.027,-0.086
1.004,0.023,-0.086
1.008,0.027,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.082
1.012,0.027,-0.082
1.016,0.027,-0.078
1.012,0.023,-0.086
1.008,0.023,-0.09
1.008,0.027,-0.086
1,0.031,-0.082
1.012,0.027,-0.082
1.008,0.027,-0.09
1.008,0.027,-0.086
1.012,0.023,-0.09
1.008,0.023,-0.09
1.008,0.031,-0.086
1.008,0.027,-0.082
1.008,0.023,-0.086
1.004,0.023,-0.09
1.008,0.023,-0.09
1.008,0.02,-0.082
1.008,0.023,-0.082
1.012,0.027,-0.086
1.016,0.023,-0.086
1.012,0.023,-0.082
1.008,0.02,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.086
1.012,0.027,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.082
1.016,0.023,-0.082
1.012,0.027,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.082
1.012,0.027,-0.082
1.016,0.027,-0.082
1.016,0.023,-0.086
1.016,0.027,-0.086
1.016,0.031,-0.09
1.012,0.035,-0.09
1.012,0.023,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.09
1.004,0.023,-0.086
1.012,0.023,-0.082
1.016,0.027,-0.082
1.008,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.09
1.008,0.023,-0.086
1.012,0.023,-0.086
1.008,0.027,-0.082
1.008,0.031,-0.086
1.012,0.031,-0.086
1.012,0.031,-0.094
1.008,0.027,-0.09
1.008,0.023,-0.086
1.008,0.023,-0.09
1.012,0.027,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.09
1.008,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.086
1.008,0.027,-0.086
1.012,0.027,-0.086
1.016,0.027,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.09
1.016,0.023,-0.09
1.016,0.023,-0.086
1.016,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.086
1.012,0.027,-0.09
1.012,0.027,-0.086
1.016,0.027,-0.086
1.016,0.023,-0.082
1.012,0.027,-0.098
1.012,0.023,-0.09
1.008,0.023,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.09
1.012,0.031,-0.086
1.004,0.027,-0.09
1.016,0.027,-0.086
1.008,0.023,-0.086
1.004,0.023,-0.09
1.008,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.082
1.012,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.09
1.012,0.023,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.082
1.012,0.023,-0.082
1.016,0.023,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.082
1.012,0.023,-0.082
1.008,0.027,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.082
1.012,0.023,-0.086
1.008,0.031,-0.082
1.016,0.027,-0.09
1.012,0.023,-0.086
1.012,0.023,-0.082
1.016,0.023,-0.086
1.012,0.023,-0.086
1.008,0.027,-0.082
1.008,0.031,-0.086
1.008,0.027,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.082
1.012,0.023,-0.086
1.008,0.027,-0.086
1.012,0.023,-0.082
1.016,0.023,-0.082
1.012,0.023,-0.082
1.008,0.023,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.086
1,0.027,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.082
1.008,0.023,-0.082
1.008,0.027,-0.082
1.016,0.027,-0.086
1.016,0.023,-0.09
1.008,0.023,-0.09
1.008,0.023,-0.09
1.008,0.027,-0.086
1.008,0.027,-0.086
1.016,0.023,-0.09
1.008,0.031,-0.09
1.008,0.023,-0.09
1.012,0.023,-0.086
1.012,0.023,-0.09
1.012,0.023,-0.09
1.012,0.027,-0.09
1.012,0.027,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.082
1.016,0.023,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.086
1.004,0.023,-0.086
1.008,0.023,-0.086
1.004,0.023,-0.09
1.004,0.023,-0.094
1.008,0.027,-0.09
1.008,0.027,-0.086
1.004,0.023,-0.082
1.004,0.023,-0.086
1.004,0.023,-0.086
1.004,0.023,-0.086
1.008,0.027,-0.086
1.004,0.023,-0.082
1.008,0.023,-0.086
1.004,0.023,-0.086
1.004,0.02,-0.09
1.012,0.023,-0.09
1.004,0.027,-0.09
1.004,0.027,-0.082
1.008,0.027,-0.086
1.012,0.027,-0.09
1.012,0.027,-0.086
1.008,0.027,-0.082
1.004,0.02,-0.082
1.008,0.023,-0.086
1.008,0.031,-0.086
1.004,0.027,-0.086
1.004,0.027,-0.09
1.008,0.031,-0.09
1.008,0.027,-0.09
1.008,0.023,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.082
1.012,0.027,-0.082
1.008,0.023,-0.086
1.004,0.023,-0.09
1.004,0.023,-0.09
1.012,0.023,-0.102
1.012,0.023,-0.094
1.004,0.023,-0.086
1.008,0.031,-0.082
1.008,0.027,-0.082
1.004,0.027,-0.086
1.008,0.027,-0.082
1.012,0.027,-0.082
1.012,0.031,-0.078
1.012,0.027,-0.082
1.012,0.023,-0.086
1.012,0.027,-0.094
1.012,0.031,-0.09
1.008,0.023,-0.09
1.012,0.023,-0.09
1.016,0.023,-0.09
1.012,0.023,-0.086
1.016,0.023,-0.094
1.012,0.023,-0.082
1.016,0.023,-0.082
1.008,0.027,-0.082
1.004,0.023,-0.082
1.012,0.027,-0.082
1.012,0.027,-0.082
1.004,0.027,-0.082
1.008,0.023,-0.082
1.008,0.023,-0.094
1.008,0.023,-0.094
1.008,0.027,-0.098
1.008,0.027,-0.09
1.012,0.023,-0.086
1.012,0.027,-0.082
1.008,0.027,-0.082
1.008,0.023,-0.078
1.008,0.023,-0.082
1.008,0.027,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.09
1.008,0.027,-0.09
1.012,0.031,-0.086
1.008,0.027,-0.09
1.016,0.023,-0.09
1.012,0.023,-0.082
1.008,0.027,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.082
1.016,0.027,-0.086
1.016,0.031,-0.09
1.016,0.027,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.082
1.008,0.027,-0.082
1.004,0.027,-0.082
1.008,0.023,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.09
1.012,0.023,-0.086
1.008,0.023,-0.09
1.008,0.02,-0.086
1.008,0.023,-0.086
1.016,0.027,-0.086
1.004,0.031,-0.086
1.008,0.027,-0.082
1.008,0.027,-0.082
1.012,0.027,-0.082
1.008,0.027,-0.082
1.012,0.027,-0.082
1.016,0.023,-0.082
1.012,0.023,-0.086
1.012,0.027,-0.09
1.012,0.023,-0.09
1.016,0.027,-0.09
1.016,0.027,-0.09
1.012,0.023,-0.086
1.008,0.02,-0.082
1.008,0.023,-0.082
1.004,0.027,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.082
1.016,0.023,-0.082
1.016,0.027,-0.082
1.012,0.027,-0.086
1.016,0.023,-0.09
1.012,0.023,-0.09
1.012,0.023,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.086
1.016,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.082
1.012,0.027,-0.078
1.012,0.027,-0.082
1.012,0.027,-0.086
1.012,0.031,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.008,0.023,-0.09
1.004,0.023,-0.09
1.008,0.023,-0.086
1.008,0.027,-0.086
1.012,0.027,-0.082
1.008,0.023,-0.078
1.008,0.023,-0.082
1.008,0.027,-0.082
1.004,0.027,-0.082
1.012,0.027,-0.082
1.012,0.023,-0.086
1.016,0.023,-0.086
1.016,0.027,-0.086
1.016,0.023,-0.086
1.016,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.09
1.012,0.023,-0.09
1.012,0.023,-0.09
1.008,0.023,-0.086
1.008,0.031,-0.082
1.012,0.035,-0.082
1.004,0.027,-0.082
1.008,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.082
1.012,0.027,-0.082
1.016,0.023,-0.082
1.016,0.023,-0.094
1.012,0.023,-0.094
1.008,0.027,-0.086
1.008,0.023,-0.082
1.008,0.02,-0.082
1.004,0.023,-0.082
1.008,0.023,-0.082
1.004,0.023,-0.082
1.008,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.082
1.008,0.023,-0.082
1.012,0.023,-0.086
1.008,0.023,-0.086
1.008,0.027,-0.09
1.004,0.023,-0.086
1.004,0.023,-0.082
1.012,0.027,-0.086
1.012,0.023,-0.082
1.004,0.023,-0.078
1.004,0.023,-0.082
1.012,0.023,-0.086
1.016,0.023,-0.09
1.012,0.027,-0.086
1.012,0.027,-0.09
1.004,0.031,-0.09
1.008,0.027,-0.086
1.016,0.027,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.082
1.012,0.023,-0.082
1.008,0.031,-0.082
1.008,0.031,-0.086
1.012,0.027,-0.082
1.012,0.023,-0.082
1.02,0.023,-0.082
1.02,0.027,-0.082
1.008,0.023,-0.082
1.008,0.023,-0.086
1.008,0.031,-0.086
1.008,0.023,-0.082
1.008,0.023,-0.086
1.012,0.031,-0.086
1.016,0.031,-0.086
1.012,0.031,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.086
1.012,0.027,-0.086
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.086
1.012,0.023,-0.09
1.012,0.027,-0.09
1.012,0.023,-0.082
1.008,0.023,-0.086
1.004,0.023,-0.082
1.008,0.023,-0.09
1.008,0.023,-0.086
1.012,0.023,-0.082
1.008,0.027,-0.086
1.012,0.027,-0.086
1.012,0.031,-0.082
1.012,0.027,-0.082
1.012,0.023,-0.086
1.008,0.027,-0.082
1.008,0.027,-0.086
1.016,0.023,-0.082
1.012,0.023,-0.082
1.008,0.023,-0.082
1,0.027,-0.078
1.012,0.023,-0.082
1.012,0.023,-0.082
1.008,0.023,-0.082
1.008,0.023,-0.082
1.008,0.023,-0.086
1.016,0.02,-0.086
1.016,0.023,-0.086
1.008,0.027,-0.09
1.008,0.027,-0.09
1.012,0.027,-0.09
1.012,0.027,-0.09
1.016,0.031,-0.09
1.012,0.027,-0.086
1.012,0.023,-0.082
1.012,0.027,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.082
1.012,0.023,-0.086
1.012,0.027,-0.086
1.008,0.023,-0.09
1.012,0.023,-0.09
1.012,0.023,-0.086
1.008,0.023,-0.086
1.012,0.023,-0.086
1.012,0.027,-0.082
1.012,0.027,-0.086
1.012,0.031,-0.082
1.027,0.035,-0.016
1.047,0.047,0.223
1.008,0.066,0.059
1.004,0.039,-0.141
0.984,0.008,-0.184
0.977,0.004,-0.184
0.984,0.012,-0.164
1.027,0.02,-0.289
1.012,0.012,-0.133
1.016,0.012,-0.055
1.016,0.016,-0.059
1.016,0.012,-0.113
1.008,0.004,-0.152
0.988,0.023,-0.223
1.008,0.105,-0.504
0.977,0.078,-0.406
1.02,0.043,-0.219
1.012,0.027,0.031
1.012,-0.004,0.191
1.027,-0.063,0.336
1.066,-0.02,0.184
1.023,-0.008,-0.023
1.031,0.004,-0.082
1.008,0.012,-0.184
0.984,-0.027,-0.203
0.953,-0.078,-0.234
0.965,-0.059,-0.363
1.066,0.012,-0.195
1.047,0.02,0.051
1.016,-0.063,-0.059
0.988,-0.164,-0.102
0.996,-0.203,-0.145
0.98,-0.254,-0.137
0.984,-0.254,-0.113
0.984,-0.238,-0.16
0.969,-0.227,-0.109
0.977,-0.207,-0.129
0.957,-0.273,-0.129
0.934,-0.352,-0.121
0.902,-0.406,-0.137
0.945,-0.332,-0.172
0.938,-0.348,-0.168
0.898,-0.438,-0.184
0.836,-0.523,-0.137
0.777,-0.629,-0.168
0.68,-0.762,-0.176
0.563,-0.918,-0.105
0.492,-0.934,-0.145
0.473,-0.926,-0.117
0.652,-0.867,0
0.875,-0.805,0.074
0.934,-0.66,-0.023
0.773,-0.605,-0.113
0.551,-0.695,-0.074
0.422,-0.785,-0.055
0.336,-0.867,-0.051
0.219,-1.191,-0.227
0.184,-1.109,-0.141
0.25,-1.035,-0.086
0.219,-1.129,-0.23
0.18,-1.051,-0.156
0.145,-1.008,-0.117
0.137,-1.004,-0.066
0.082,-1.012,-0.074
0.043,-1.027,-0.027
0.242,-0.926,-0.086
0.105,-0.988,-0.117
0.047,-1.004,-0.055
0.023,-0.996,-0.004
0.008,-1,-0.012
0.008,-1.035,-0.043
0.008,-1.027,-0.047
0.016,-1.02,-0.066
0.008,-1.02,-0.059
-0.012,-1.023,-0.051
-0.008,-1.023,-0.02
0.008,-1.027,0
0.043,-1.023,-0.051
0.09,-1.023,-0.102
0.074,-1.02,-0.098
0.043,-1.016,-0.07
0.031,-1.02,-0.063
0.023,-1.016,-0.063
0.027,-1.023,-0.039
0.027,-1.031,-0.031
0.027,-1.027,-0.023
0.027,-1.031,-0.02
0.027,-1.02,-0.02
0.027,-1.016,-0.02
0.023,-1.023,-0.02
0.02,-1.027,-0.02
0.023,-1.027,-0.02
0.016,-1.027,-0.023
0.02,-1.023,-0.031
0.023,-1.02,-0.043
0.023,-1.02,-0.051
0.023,-1.016,-0.059
0.023,-1.016,-0.07
0.023,-1.016,-0.086
0.027,-1.023,-0.156
0.027,-1.023,-0.18
0.027,-1.012,-0.176
0.035,-1.008,-0.176
0.035,-1.004,-0.195
0.023,-0.992,-0.219
0.016,-0.98,-0.234
0,-1.098,-0.316
0.012,-1.023,-0.371
0.008,-0.98,-0.375
0.004,-0.949,-0.395
0.02,-0.926,-0.461
0.023,-0.949,-0.41
0.027,-0.969,-0.352
0.039,-0.973,-0.359
0.023,-1.031,-0.313
0.051,-1.027,-0.285
0.031,-1,-0.27
0.023,-1,-0.23
0.027,-1,-0.191
-0.004,-0.957,-0.313
-0.004,-1,-0.207
0.012,-1.012,-0.172
0.012,-1.023,-0.098
0.02,-1.023,-0.055
0.047,-1.016,-0.055
0.047,-1.016,-0.063
0.035,-1.016,-0.082
0.031,-1.016,-0.098
0.023,-1.016,-0.102
0.023,-1.02,-0.066
0.008,-1.023,-0.055
0.012,-1.016,-0.07
0,-1.023,-0.082
-0.02,-1.027,-0.09
-0.008,-1.035,-0.086
0.051,-1.02,-0.098
0.063,-1.016,-0.078
0.043,-1.027,-0.078
0.031,-1.027,-0.09
0.039,-1.023,-0.082
0.043,-1.02,-0.078
0.031,-1.023,-0.078
0.027,-1.027,-0.086
0.027,-1.023,-0.09
0.016,-1.027,-0.09
0.008,-1.027,-0.086
0.023,-1.023,-0.055
0.031,-1.023,-0.008
0.031,-1.02,-0.012
0.027,-1.02,-0.012
0.016,-1.016,-0.012
0.023,-1.02,-0.008
0.02,-1.027,-0.012
0.023,-1.027,-0.004
0.023,-1.023,0.004
0.023,-1.027,0.016
0.027,-1.02,0.023
0.027,-1.023,0.039
0.02,-1.004,0.137
0.023,-1.008,0.141
0.02,-1.008,0.105
0.02,-1.008,0.078
0.02,-1.02,0.043
0.023,-1.02,0.035
0.02,-1.02,0.043
0.023,-1.016,0.051
0.027,-1.016,0.059
0.023,-1.02,0.063
0.023,-1.02,0.066
0.027,-1.016,0.07
0.023,-1.02,0.07
0.027,-1.016,0.066
0.023,-1.02,0.063
0.023,-1.02,0.051
0.027,-1.02,0.035
0.027,-1.016,0.023
0.027,-1.023,0.02
0.02,-1.023,0.016
0.023,-1.023,0.023
0.027,-1.027,0.023
0.027,-1.02,0.027
0.027,-1.016,0.035
0.023,-1.016,0.039
0.023,-1.02,0.047
0.027,-1.02,0.047
0.027,-1.016,0.043
0.027,-1.023,0.035
0.02,-1.027,0.039
0.023,-1.02,0.031
0.023,-1.027,0.035
0.023,-1.016,0.031
0.023,-1.02,0.023
0.023,-1.027,0.012
0.023,-1.02,0.016
0.023,-1.023,0.031
0.016,-1.023,0.031
0.023,-1.02,0.031
0.023,-1.02,0.02
0.027,-1.023,0.02
0.027,-1.023,0.012
0.027,-1.023,0.008
0.027,-1.023,0.004
0.023,-1.02,0.004
0.023,-1.023,0.012
0.023,-1.023,0.02
0.023,-1.027,0.027
0.023,-1.02,0.043
0.023,-1.016,0.051
0.02,-1.02,0.051
0.023,-1.02,0.047
0.023,-1.023,0.051
0.023,-1.016,0.051
0.023,-1.012,0.051
0.023,-1.016,0.055
0.02,-1.02,0.055
0.02,-1.016,0.059
0.016,-1.016,0.051
0.02,-1.02,0.055
0.023,-1.02,0.051
0.02,-1.023,0.059
0.023,-1.02,0.055
0.023,-1.016,0.051
0.023,-1.02,0.035
0.023,-1.023,0.027
0.027,-1.023,0.023
0.02,-1.02,0.023
0.02,-1.02,0.02
0.02,-1.027,0.023
0.02,-1.027,0.016
0.016,-1.023,0.02
0.023,-1.023,0.016
0.023,-1.02,0.012
0.027,-1.02,0.012
0.027,-1.02,0.012
0.027,-1.023,0
0.027,-1.02,-0.008
0.02,-1.02,-0.012
0.023,-1.02,-0.008
0.023,-1.023,-0.012
0.023,-1.023,-0.012
0.008,-1.027,-0.012
0.02,-1.023,-0.012
0.02,-1.023,-0.016
0.023,-1.027,-0.02
0.023,-1.02,-0.027
0.023,-1.023,-0.027
0.027,-1.02,-0.039
0.023,-1.023,-0.047
0.023,-1.016,-0.055
0.023,-1.016,-0.066
0.023,-1.012,-0.082
0.031,-1.023,-0.164
0.023,-1.043,-0.207
0.031,-1.023,-0.195
0.027,-1.012,-0.172
0.027,-1.012,-0.145
0.027,-1.012,-0.148
0.027,-1.012,-0.164
0.016,-1.016,-0.176
0.02,-1.016,-0.16
0.023,-1.016,-0.148
0.023,-1.016,-0.145
0.027,-1.012,-0.141
0.027,-1.016,-0.145
0.023,-1.016,-0.141
0.023,-1.016,-0.137
0.027,-1.02,-0.125
0.027,-1.016,-0.121
0.027,-1.016,-0.113
0.023,-1.016,-0.098
0.027,-1.023,-0.086
0.023,-1.02,-0.074
0.023,-1.02,-0.063
0.027,-1.016,-0.07
0.027,-1.023,-0.078
0.023,-1.023,-0.082
0.023,-1.023,-0.074
0.027,-1.027,-0.066
0.027,-1.02,-0.059
0.027,-1.016,-0.059
0.023,-1.016,-0.063
0.02,-1.016,-0.066
0.023,-1.016,-0.066
0.023,-1.016,-0.066
0.023,-1.023,-0.066
0.016,-1.02,-0.074
0.023,-1.016,-0.074
0.02,-1.027,-0.082
0.023,-1.031,-0.082
0.023,-1.027,-0.078
0.027,-1.023,-0.074
0.027,-1.02,-0.07
0.027,-1.016,-0.07
0.023,-1.02,-0.07
0.027,-1.023,-0.066
